school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,nursery,internet,G1_mat,G2_mat,G3_mat,G1_por,G2_por,G3_por,student_id,schoolsup,freetime,guardian,higher,Dalc,famsup,traveltime,studytime,Walc,health,activities,absences,failures,famrel,paid,romantic,goout
MS,F,18,R,LE3,T,2,2,services,services,course,yes,yes,-1.0,-1.0,-1.0,7.0,6.0,8.0,MS_F_18_R_LE3_T_2_2_services_services_course_yes_yes,no,3.0,mother,yes,1.0,yes,1.0,2.0,2.0,4.0,yes,3.0,1.0,2.0,no,no,3.0
MS,F,17,U,GT3,T,4,1,health,at_home,course,yes,no,-1.0,-1.0,-1.0,8.0,10.0,9.0,MS_F_17_U_GT3_T_4_1_health_at_home_course_yes_no,no,2.0,mother,yes,1.0,yes,1.0,1.0,1.0,5.0,no,0.0,0.0,3.0,no,yes,2.0
MS,F,17,U,LE3,T,1,2,at_home,other,course,yes,yes,-1.0,-1.0,-1.0,7.0,10.0,10.0,MS_F_17_U_LE3_T_1_2_at_home_other_course_yes_yes,no,5.0,father,yes,1.0,no,1.0,1.0,1.0,3.0,no,0.0,0.0,5.0,no,no,1.0
MS,F,18,U,GT3,T,2,2,services,at_home,reputation,no,yes,-1.0,-1.0,-1.0,12.0,13.0,14.0,MS_F_18_U_GT3_T_2_2_services_at_home_reputation_no_yes,no,3.0,father,yes,1.0,no,2.0,2.0,1.0,1.0,yes,2.0,0.0,4.0,no,no,5.0
MS,F,17,U,GT3,T,3,3,services,services,course,yes,yes,-1.0,-1.0,-1.0,11.0,12.0,13.0,MS_F_17_U_GT3_T_3_3_services_services_course_yes_yes,no,4.0,mother,yes,1.0,yes,2.0,1.0,1.0,4.0,no,0.0,0.0,4.0,no,no,3.0
MS,F,18,U,LE3,A,1,2,at_home,other,reputation,yes,yes,-1.0,-1.0,-1.0,12.0,13.0,14.0,MS_F_18_U_LE3_A_1_2_at_home_other_reputation_yes_yes,no,4.0,mother,yes,1.0,no,2.0,2.0,2.0,4.0,no,0.0,0.0,4.0,no,no,3.0
MS,F,18,U,GT3,T,4,4,teacher,teacher,reputation,no,yes,-1.0,-1.0,-1.0,18.0,18.0,18.0,MS_F_18_U_GT3_T_4_4_teacher_teacher_reputation_no_yes,no,3.0,mother,yes,1.0,no,2.0,2.0,2.0,1.0,yes,0.0,0.0,4.0,no,no,5.0
MS,M,18,U,LE3,T,4,4,services,other,reputation,yes,yes,-1.0,-1.0,-1.0,17.0,17.0,17.0,MS_M_18_U_LE3_T_4_4_services_other_reputation_yes_yes,no,4.0,mother,yes,1.0,yes,1.0,1.0,1.0,5.0,yes,3.0,0.0,5.0,no,no,5.0
MS,F,17,U,GT3,T,4,2,other,other,course,yes,yes,-1.0,-1.0,-1.0,17.0,18.0,18.0,MS_F_17_U_GT3_T_4_2_other_other_course_yes_yes,no,3.0,mother,yes,1.0,yes,2.0,2.0,2.0,4.0,no,0.0,0.0,4.0,no,no,3.0
MS,F,18,R,GT3,T,2,2,at_home,other,course,yes,no,-1.0,-1.0,-1.0,9.0,0.0,0.0,MS_F_18_R_GT3_T_2_2_at_home_other_course_yes_no,no,3.0,mother,yes,1.0,no,3.0,2.0,1.0,4.0,yes,0.0,1.0,4.0,no,yes,3.0
MS,M,18,U,LE3,T,1,2,at_home,services,home,no,no,-1.0,-1.0,-1.0,10.0,11.0,11.0,MS_M_18_U_LE3_T_1_2_at_home_services_home_no_no,no,1.0,mother,yes,5.0,yes,2.0,1.0,5.0,1.0,no,8.0,0.0,4.0,no,no,4.0
MS,M,18,R,GT3,T,4,4,at_home,services,other,yes,yes,-1.0,-1.0,-1.0,12.0,13.0,14.0,MS_M_18_R_GT3_T_4_4_at_home_services_other_yes_yes,no,5.0,mother,yes,1.0,yes,3.0,1.0,1.0,1.0,yes,5.0,0.0,2.0,yes,yes,5.0
MS,M,17,R,GT3,T,1,1,other,services,other,no,no,-1.0,-1.0,-1.0,12.0,13.0,14.0,MS_M_17_R_GT3_T_1_1_other_services_other_no_no,no,2.0,father,no,3.0,no,3.0,1.0,4.0,4.0,no,4.0,0.0,4.0,no,no,3.0
MS,F,18,U,GT3,T,2,2,other,other,course,no,yes,-1.0,-1.0,-1.0,8.0,8.0,10.0,MS_F_18_U_GT3_T_2_2_other_other_course_no_yes,no,3.0,mother,yes,1.0,yes,2.0,2.0,1.0,2.0,no,4.0,0.0,1.0,no,yes,1.0
MS,F,18,U,LE3,T,2,2,services,services,course,yes,yes,-1.0,-1.0,-1.0,11.0,12.0,13.0,MS_F_18_U_LE3_T_2_2_services_services_course_yes_yes,no,4.0,father,yes,1.0,no,2.0,3.0,4.0,3.0,no,0.0,0.0,5.0,no,yes,5.0
MS,F,18,R,LE3,A,4,2,teacher,other,reputation,yes,yes,-1.0,-1.0,-1.0,5.0,0.0,0.0,MS_F_18_R_LE3_A_4_2_teacher_other_reputation_yes_yes,no,3.0,mother,yes,1.0,no,1.0,2.0,1.0,5.0,yes,0.0,0.0,5.0,no,yes,1.0
MS,F,18,U,GT3,T,1,1,at_home,services,course,yes,no,-1.0,-1.0,-1.0,9.0,10.0,10.0,MS_F_18_U_GT3_T_1_1_at_home_services_course_yes_no,no,4.0,mother,no,1.0,no,3.0,2.0,2.0,2.0,no,2.0,1.0,4.0,no,no,2.0
MS,F,19,U,GT3,T,1,1,at_home,services,other,yes,no,-1.0,-1.0,-1.0,5.0,0.0,0.0,MS_F_19_U_GT3_T_1_1_at_home_services_other_yes_no,no,5.0,father,no,2.0,no,2.0,1.0,3.0,2.0,no,0.0,1.0,5.0,no,no,5.0
MS,F,17,U,GT3,T,4,2,teacher,other,course,yes,yes,-1.0,-1.0,-1.0,18.0,18.0,18.0,MS_F_17_U_GT3_T_4_2_teacher_other_course_yes_yes,no,2.0,father,yes,3.0,no,2.0,4.0,1.0,5.0,no,0.0,0.0,4.0,no,yes,3.0
MS,F,17,R,LE3,A,2,1,services,other,reputation,yes,yes,-1.0,-1.0,-1.0,11.0,11.0,12.0,MS_F_17_R_LE3_A_2_1_services_other_reputation_yes_yes,no,3.0,mother,yes,1.0,no,2.0,2.0,2.0,2.0,yes,5.0,0.0,5.0,no,yes,3.0
MS,F,18,U,LE3,A,1,1,at_home,services,course,yes,no,-1.0,-1.0,-1.0,8.0,10.0,11.0,MS_F_18_U_LE3_A_1_1_at_home_services_course_yes_no,no,2.0,mother,yes,1.0,no,1.0,2.0,2.0,3.0,no,2.0,0.0,5.0,no,yes,3.0
MS,F,18,U,GT3,T,1,2,at_home,at_home,course,yes,no,-1.0,-1.0,-1.0,11.0,11.0,12.0,MS_F_18_U_GT3_T_1_2_at_home_at_home_course_yes_no,no,1.0,father,no,1.0,yes,2.0,2.0,1.0,4.0,no,0.0,0.0,4.0,no,no,1.0
MS,F,19,R,GT3,A,1,1,at_home,at_home,course,yes,no,-1.0,-1.0,-1.0,8.0,0.0,0.0,MS_F_19_R_GT3_A_1_1_at_home_at_home_course_yes_no,no,5.0,other,no,1.0,yes,2.0,2.0,4.0,1.0,yes,0.0,3.0,3.0,no,yes,4.0
MS,F,18,R,GT3,T,2,2,services,other,home,yes,yes,-1.0,-1.0,-1.0,14.0,14.0,15.0,MS_F_18_R_GT3_T_2_2_services_other_home_yes_yes,no,2.0,mother,yes,1.0,no,2.0,3.0,1.0,4.0,no,5.0,0.0,4.0,no,yes,1.0
MS,F,18,R,LE3,A,1,2,at_home,other,course,yes,no,-1.0,-1.0,-1.0,16.0,15.0,15.0,MS_F_18_R_LE3_A_1_2_at_home_other_course_yes_no,no,3.0,mother,yes,1.0,no,3.0,2.0,4.0,5.0,no,0.0,0.0,4.0,no,yes,4.0
MS,F,19,R,GT3,T,1,1,at_home,other,course,yes,yes,-1.0,-1.0,-1.0,7.0,8.0,9.0,MS_F_19_R_GT3_T_1_1_at_home_other_course_yes_yes,no,3.0,other,yes,1.0,yes,2.0,2.0,1.0,3.0,no,4.0,1.0,4.0,no,yes,3.0
MS,F,17,U,GT3,T,4,3,teacher,other,other,yes,yes,-1.0,-1.0,-1.0,6.0,9.0,11.0,MS_F_17_U_GT3_T_4_3_teacher_other_other_yes_yes,no,5.0,mother,yes,1.0,no,2.0,2.0,1.0,1.0,no,0.0,0.0,5.0,no,no,4.0
