school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian_mat,traveltime_mat,studytime_mat,failures_mat,schoolsup_mat,famsup_mat,paid_mat,activities_mat,nursery,higher_mat,internet,romantic_mat,famrel_mat,freetime_mat,goout_mat,Dalc_mat,Walc_mat,health_mat,absences_mat,G1_mat,G2_mat,G3_mat,guardian_por,traveltime_por,studytime_por,failures_por,schoolsup_por,famsup_por,paid_por,activities_por,higher_por,romantic_por,famrel_por,freetime_por,goout_por,Dalc_por,Walc_por,health_por,absences_por,G1_por,G2_por,G3_por,student_id
MS,M,16,U,LE3,T,4,4,teacher,health,other,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,father,1,1,0,no,yes,no,no,yes,no,4,1,2,2,5,5,0,11,12,12,MS_M_16_U_LE3_T_4_4_teacher_health_other_yes_yes
MS,M,15,R,GT3,T,1,2,other,services,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,3,2,0,no,yes,no,yes,yes,no,5,5,5,1,3,5,11,9,11,10,MS_M_15_R_GT3_T_1_2_other_services_course_yes_no
MS,M,15,U,LE3,A,2,2,other,other,reputation,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,3,4,0,no,yes,no,yes,yes,no,5,4,5,2,3,5,8,13,14,14,MS_M_15_U_LE3_A_2_2_other_other_reputation_yes_no
MS,M,15,U,LE3,A,2,1,services,services,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,1,1,0,no,no,no,yes,yes,no,4,3,3,1,2,5,11,12,13,12,MS_M_15_U_LE3_A_2_1_services_services_course_yes_yes
MS,F,16,R,LE3,T,2,2,other,other,course,-1,-1,-1,-1,-1,-1,-1,-1,no,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,1,3,0,no,yes,no,no,yes,yes,4,3,3,2,2,5,2,11,11,11,MS_F_16_R_LE3_T_2_2_other_other_course_no_no
MS,F,16,U,LE3,T,4,1,other,other,home,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,2,2,0,no,yes,no,yes,yes,no,1,2,4,2,2,1,8,9,10,10,MS_F_16_U_LE3_T_4_1_other_other_home_yes_yes
MS,F,17,U,GT3,T,3,2,at_home,other,home,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,2,1,0,no,no,no,no,yes,yes,4,3,3,2,2,1,5,9,11,11,MS_F_17_U_GT3_T_3_2_at_home_other_home_yes_no
MS,F,17,R,GT3,T,2,2,other,other,other,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,2,2,0,yes,no,yes,no,yes,no,5,1,3,1,1,5,0,11,9,11,MS_F_17_R_GT3_T_2_2_other_other_other_yes_no
MS,F,16,U,GT3,T,4,4,teacher,services,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,2,3,0,no,yes,no,no,yes,yes,5,3,5,1,4,5,1,10,11,12,MS_F_16_U_GT3_T_4_4_teacher_services_course_yes_yes
MS,M,17,R,GT3,T,4,4,health,other,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,father,3,1,3,no,no,no,yes,yes,yes,3,3,3,1,3,5,2,9,9,8,MS_M_17_R_GT3_T_4_4_health_other_course_yes_yes
MS,M,17,R,LE3,T,1,3,other,other,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,father,2,1,0,no,no,no,yes,yes,yes,5,1,2,3,3,5,2,12,11,12,MS_M_17_R_LE3_T_1_3_other_other_course_yes_no
MS,M,17,U,GT3,T,3,4,services,other,other,-1,-1,-1,-1,-1,-1,-1,-1,no,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,1,2,1,no,yes,no,yes,yes,yes,5,4,4,3,4,5,8,8,9,8,MS_M_17_U_GT3_T_3_4_services_other_other_no_yes
MS,F,17,U,GT3,T,4,4,health,health,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,father,1,2,0,no,yes,no,no,yes,no,5,2,5,1,1,5,0,13,15,16,MS_F_17_U_GT3_T_4_4_health_health_course_yes_yes
MS,M,16,R,LE3,T,4,1,other,at_home,other,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,father,1,1,0,no,no,no,no,yes,no,4,1,2,2,1,2,0,10,11,11,MS_M_16_R_LE3_T_4_1_other_at_home_other_yes_yes
MS,F,17,U,GT3,A,1,1,at_home,at_home,other,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,1,2,0,no,no,no,yes,yes,yes,4,5,5,1,2,3,2,11,10,11,MS_F_17_U_GT3_A_1_1_at_home_at_home_other_yes_yes
MS,F,17,R,GT3,T,4,2,other,other,course,-1,-1,-1,-1,-1,-1,-1,-1,no,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,2,2,0,yes,yes,no,no,yes,no,4,3,3,2,3,5,0,17,18,18,MS_F_17_R_GT3_T_4_2_other_other_course_no_yes
MS,M,16,U,LE3,A,2,2,other,services,course,-1,-1,-1,-1,-1,-1,-1,-1,no,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,father,2,2,0,no,yes,no,no,yes,yes,4,1,2,2,2,5,0,12,13,13,MS_M_16_U_LE3_A_2_2_other_services_course_no_yes
MS,M,17,U,GT3,T,3,2,other,other,other,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,father,2,2,0,no,yes,yes,no,yes,no,4,1,2,2,2,1,0,13,14,13,MS_M_17_U_GT3_T_3_2_other_other_other_yes_yes
MS,M,19,U,GT3,T,1,1,other,other,other,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,1,2,2,no,yes,no,yes,no,no,4,4,3,3,4,4,2,9,9,10,MS_M_19_U_GT3_T_1_1_other_other_other_yes_yes
MS,M,17,U,LE3,A,1,0,other,other,home,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,1,1,0,no,no,no,no,yes,yes,4,1,2,1,1,5,4,11,11,12,MS_M_17_U_LE3_A_1_0_other_other_home_yes_no
MS,F,17,R,GT3,T,1,1,at_home,at_home,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,father,2,1,0,no,yes,no,yes,no,yes,3,5,5,2,2,4,3,10,11,10,MS_F_17_R_GT3_T_1_1_at_home_at_home_course_yes_yes
MS,F,16,R,GT3,T,1,2,other,other,home,-1,-1,-1,-1,-1,-1,-1,-1,no,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,father,1,3,0,yes,yes,no,no,yes,yes,4,3,4,1,1,3,5,13,14,13,MS_F_16_R_GT3_T_1_2_other_other_home_no_yes
MS,M,16,R,LE3,T,1,2,other,at_home,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,1,1,0,no,no,no,no,yes,no,4,4,4,2,4,5,4,9,10,11,MS_M_16_R_LE3_T_1_2_other_at_home_course_yes_no
MS,F,17,R,GT3,T,3,1,other,other,course,-1,-1,-1,-1,-1,-1,-1,-1,no,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,2,2,3,no,yes,no,yes,yes,yes,5,4,4,1,1,5,2,7,9,10,MS_F_17_R_GT3_T_3_1_other_other_course_no_yes
MS,M,17,R,GT3,T,2,2,other,other,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,2,1,0,no,no,no,yes,no,yes,5,5,5,3,5,5,0,8,13,10,MS_M_17_R_GT3_T_2_2_other_other_course_yes_no
MS,M,18,R,GT3,T,1,0,at_home,at_home,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,other,3,1,1,yes,yes,no,no,yes,no,4,3,2,1,1,4,0,12,12,13,MS_M_18_R_GT3_T_1_0_at_home_at_home_course_yes_no
MS,M,17,R,GT3,T,1,1,other,services,course,-1,-1,-1,-1,-1,-1,-1,-1,no,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,2,1,0,no,yes,no,yes,yes,yes,4,5,5,1,3,2,0,10,9,10,MS_M_17_R_GT3_T_1_1_other_services_course_no_yes
MS,M,18,U,LE3,T,1,1,at_home,at_home,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,2,2,0,no,yes,no,yes,yes,no,4,3,3,1,4,5,6,10,9,10,MS_M_18_U_LE3_T_1_1_at_home_at_home_course_yes_no
MS,F,16,R,LE3,T,2,2,other,services,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,father,1,2,0,no,no,no,yes,yes,yes,5,4,3,1,1,1,0,11,13,12,MS_F_16_R_LE3_T_2_2_other_services_course_yes_no
MS,M,17,U,GT3,T,2,2,other,other,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,1,1,1,no,no,no,yes,yes,yes,1,2,1,2,3,5,0,7,0,0,MS_M_17_U_GT3_T_2_2_other_other_course_yes_no
MS,M,16,R,GT3,T,3,2,services,other,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,father,2,1,0,no,no,no,no,yes,no,4,5,5,2,3,5,2,11,9,10,MS_M_16_R_GT3_T_3_2_services_other_course_yes_yes
MS,M,16,R,LE3,T,1,1,at_home,other,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,2,1,0,no,no,no,yes,yes,no,4,5,5,2,4,5,0,10,10,9,MS_M_16_R_LE3_T_1_1_at_home_other_course_yes_yes
MS,M,18,R,GT3,T,1,1,services,other,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,other,2,1,1,no,yes,no,no,no,yes,5,3,3,2,3,5,2,9,7,9,MS_M_18_R_GT3_T_1_1_services_other_course_yes_yes
MS,M,18,R,GT3,T,3,2,services,other,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,1,1,1,no,no,no,no,no,no,2,3,1,2,2,5,0,4,0,0,MS_M_18_R_GT3_T_3_2_services_other_course_yes_yes
MS,M,19,U,GT3,T,3,2,at_home,services,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,2,1,3,no,no,no,yes,yes,no,3,2,1,1,1,3,4,6,11,9,MS_M_19_U_GT3_T_3_2_at_home_services_course_yes_no
MS,M,18,U,GT3,T,3,3,at_home,at_home,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,1,2,2,no,yes,no,yes,no,no,4,4,5,1,3,3,9,4,8,8,MS_M_18_U_GT3_T_3_3_at_home_at_home_course_yes_yes
MS,M,16,R,GT3,T,2,2,services,services,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,2,1,0,no,yes,no,yes,yes,yes,5,4,3,2,4,4,6,7,8,8,MS_M_16_R_GT3_T_2_2_services_services_course_yes_yes
MS,M,19,U,GT3,T,2,1,at_home,other,course,-1,-1,-1,-1,-1,-1,-1,-1,no,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,other,2,1,3,no,no,no,yes,no,yes,4,4,3,1,3,5,4,8,9,9,MS_M_19_U_GT3_T_2_1_at_home_other_course_no_yes
MS,F,16,U,GT3,A,3,2,services,at_home,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,2,2,2,no,yes,no,yes,yes,yes,2,5,5,1,1,1,8,5,5,7,MS_F_16_U_GT3_A_3_2_services_at_home_course_yes_no
MS,F,17,U,GT3,T,1,1,other,at_home,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,1,1,0,no,yes,no,yes,yes,no,4,3,2,1,2,5,9,7,9,10,MS_F_17_U_GT3_T_1_1_other_at_home_course_yes_no
MS,M,20,R,GT3,T,1,1,other,other,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,other,2,1,1,no,yes,no,no,no,yes,4,4,3,2,4,4,12,8,11,10,MS_M_20_R_GT3_T_1_1_other_other_course_yes_yes
MS,F,18,R,GT3,A,4,3,services,services,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,1,1,0,no,yes,no,no,yes,no,5,4,4,3,4,2,8,10,11,10,MS_F_18_R_GT3_A_4_3_services_services_course_yes_yes
MS,F,18,U,GT3,A,1,2,at_home,other,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,2,2,2,no,yes,no,no,yes,no,4,3,3,1,1,5,2,6,8,8,MS_F_18_U_GT3_A_1_2_at_home_other_course_yes_no
MS,F,19,U,LE3,A,1,1,at_home,other,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,1,1,0,no,yes,no,no,no,no,1,4,4,1,1,5,0,6,8,7,MS_F_19_U_LE3_A_1_1_at_home_other_course_yes_no
MS,F,18,R,GT3,T,2,2,other,other,other,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,2,1,1,no,no,no,no,no,yes,5,5,5,1,1,3,0,8,6,0,MS_F_18_R_GT3_T_2_2_other_other_other_yes_yes
MS,F,17,R,GT3,T,0,0,at_home,other,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,2,1,0,no,yes,no,no,yes,no,4,4,3,1,1,5,0,10,11,11,MS_F_17_R_GT3_T_0_0_at_home_other_course_yes_yes
MS,F,17,R,LE3,A,3,1,other,at_home,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,other,2,3,0,no,yes,yes,no,no,no,4,2,3,2,2,3,5,8,7,8,MS_F_17_R_LE3_A_3_1_other_at_home_course_yes_no
MS,F,17,U,GT3,T,4,2,teacher,services,home,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,1,2,0,yes,yes,no,yes,yes,no,5,5,5,1,3,5,0,8,8,0,MS_F_17_U_GT3_T_4_2_teacher_services_home_yes_yes
MS,F,18,R,LE3,T,2,2,services,services,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,1,2,1,no,yes,no,yes,yes,no,2,3,3,1,2,4,3,7,6,8,MS_F_18_R_LE3_T_2_2_services_services_course_yes_yes
MS,F,17,U,GT3,T,4,1,health,at_home,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,1,1,0,no,yes,no,no,yes,yes,3,2,2,1,1,5,0,8,10,9,MS_F_17_U_GT3_T_4_1_health_at_home_course_yes_no
MS,F,17,U,LE3,T,1,2,at_home,other,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,father,1,1,0,no,no,no,no,yes,no,5,5,1,1,1,3,0,7,10,10,MS_F_17_U_LE3_T_1_2_at_home_other_course_yes_yes
MS,F,18,U,GT3,T,2,2,services,at_home,reputation,-1,-1,-1,-1,-1,-1,-1,-1,no,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,father,2,2,0,no,no,no,yes,yes,no,4,3,5,1,1,1,2,12,13,14,MS_F_18_U_GT3_T_2_2_services_at_home_reputation_no_yes
MS,F,17,U,GT3,T,3,3,services,services,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,2,1,0,no,yes,no,no,yes,no,4,4,3,1,1,4,0,11,12,13,MS_F_17_U_GT3_T_3_3_services_services_course_yes_yes
MS,F,18,U,LE3,A,1,2,at_home,other,reputation,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,2,2,0,no,no,no,no,yes,no,4,4,3,1,2,4,0,12,13,14,MS_F_18_U_LE3_A_1_2_at_home_other_reputation_yes_yes
MS,F,18,U,GT3,T,4,4,teacher,teacher,reputation,-1,-1,-1,-1,-1,-1,-1,-1,no,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,2,2,0,no,no,no,yes,yes,no,4,3,5,1,2,1,0,18,18,18,MS_F_18_U_GT3_T_4_4_teacher_teacher_reputation_no_yes
MS,M,18,U,LE3,T,4,4,services,other,reputation,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,1,1,0,no,yes,no,yes,yes,no,5,4,5,1,1,5,3,17,17,17,MS_M_18_U_LE3_T_4_4_services_other_reputation_yes_yes
MS,F,17,U,GT3,T,4,2,other,other,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,2,2,0,no,yes,no,no,yes,no,4,3,3,1,2,4,0,17,18,18,MS_F_17_U_GT3_T_4_2_other_other_course_yes_yes
MS,F,18,R,GT3,T,2,2,at_home,other,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,3,2,1,no,no,no,yes,yes,yes,4,3,3,1,1,4,0,9,0,0,MS_F_18_R_GT3_T_2_2_at_home_other_course_yes_no
MS,M,18,U,LE3,T,1,2,at_home,services,home,-1,-1,-1,-1,-1,-1,-1,-1,no,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,2,1,0,no,yes,no,no,yes,no,4,1,4,5,5,1,8,10,11,11,MS_M_18_U_LE3_T_1_2_at_home_services_home_no_no
MS,M,18,R,GT3,T,4,4,at_home,services,other,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,3,1,0,no,yes,yes,yes,yes,yes,2,5,5,1,1,1,5,12,13,14,MS_M_18_R_GT3_T_4_4_at_home_services_other_yes_yes
MS,M,17,R,GT3,T,1,1,other,services,other,-1,-1,-1,-1,-1,-1,-1,-1,no,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,father,3,1,0,no,no,no,no,no,no,4,2,3,3,4,4,4,12,13,14,MS_M_17_R_GT3_T_1_1_other_services_other_no_no
MS,F,18,U,GT3,T,2,2,other,other,course,-1,-1,-1,-1,-1,-1,-1,-1,no,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,2,2,0,no,yes,no,no,yes,yes,1,3,1,1,1,2,4,8,8,10,MS_F_18_U_GT3_T_2_2_other_other_course_no_yes
MS,F,18,U,LE3,T,2,2,services,services,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,father,2,3,0,no,no,no,no,yes,yes,5,4,5,1,4,3,0,11,12,13,MS_F_18_U_LE3_T_2_2_services_services_course_yes_yes
MS,F,18,R,LE3,A,4,2,teacher,other,reputation,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,1,2,0,no,no,no,yes,yes,yes,5,3,1,1,1,5,0,5,0,0,MS_F_18_R_LE3_A_4_2_teacher_other_reputation_yes_yes
MS,F,18,U,GT3,T,1,1,at_home,services,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,3,2,1,no,no,no,no,no,no,4,4,2,1,2,2,2,9,10,10,MS_F_18_U_GT3_T_1_1_at_home_services_course_yes_no
MS,F,19,U,GT3,T,1,1,at_home,services,other,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,father,2,1,1,no,no,no,no,no,no,5,5,5,2,3,2,0,5,0,0,MS_F_19_U_GT3_T_1_1_at_home_services_other_yes_no
MS,F,17,U,GT3,T,4,2,teacher,other,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,father,2,4,0,no,no,no,no,yes,yes,4,2,3,3,1,5,0,18,18,18,MS_F_17_U_GT3_T_4_2_teacher_other_course_yes_yes
MS,F,17,R,LE3,A,2,1,services,other,reputation,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,2,2,0,no,no,no,yes,yes,yes,5,3,3,1,2,2,5,11,11,12,MS_F_17_R_LE3_A_2_1_services_other_reputation_yes_yes
MS,F,18,U,LE3,A,1,1,at_home,services,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,1,2,0,no,no,no,no,yes,yes,5,2,3,1,2,3,2,8,10,11,MS_F_18_U_LE3_A_1_1_at_home_services_course_yes_no
MS,F,18,U,GT3,T,1,2,at_home,at_home,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,father,2,2,0,no,yes,no,no,no,no,4,1,1,1,1,4,0,11,11,12,MS_F_18_U_GT3_T_1_2_at_home_at_home_course_yes_no
MS,F,19,R,GT3,A,1,1,at_home,at_home,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,other,2,2,3,no,yes,no,yes,no,yes,3,5,4,1,4,1,0,8,0,0,MS_F_19_R_GT3_A_1_1_at_home_at_home_course_yes_no
MS,F,18,R,GT3,T,2,2,services,other,home,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,2,3,0,no,no,no,no,yes,yes,4,2,1,1,1,4,5,14,14,15,MS_F_18_R_GT3_T_2_2_services_other_home_yes_yes
MS,F,18,R,LE3,A,1,2,at_home,other,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,no,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,3,2,0,no,no,no,no,yes,yes,4,3,4,1,4,5,0,16,15,15,MS_F_18_R_LE3_A_1_2_at_home_other_course_yes_no
MS,F,19,R,GT3,T,1,1,at_home,other,course,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,other,2,2,1,no,yes,no,no,yes,yes,4,3,3,1,1,3,4,7,8,9,MS_F_19_R_GT3_T_1_1_at_home_other_course_yes_yes
MS,F,17,U,GT3,T,4,3,teacher,other,other,-1,-1,-1,-1,-1,-1,-1,-1,yes,-1,yes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,mother,2,2,0,no,no,no,no,yes,no,5,5,4,1,1,1,0,6,9,11,MS_F_17_U_GT3_T_4_3_teacher_other_other_yes_yes
